http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=GNI&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000bmcg,18:18:17,2017-11-12,34.9109,45.9592,7.3,Qasr-e Shirin,34.5124,45.5772,Iran,11202,35.05297721869456,GNI,Garni,40.148,44.741,AUSPASS / IRISDMC / ORFEUS,367.9243039309187
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=RAO&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000brlf,22:43:29,2017-11-19,-21.3246,168.6715,7.0,We,-20.9,167.2667,New Caledonia,\N,95.17595113545006,RAO,Raoul,-29.245,-177.929,AUSPASS / IRISDMC,998.8491386429807
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=LVC&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000cjfy,09:18:45,2018-01-14,-15.7675,-74.7092,7.1,Nasca,-14.83,-74.94,Peru,23556,66.57297732559468,LVC,Limon Verde,-22.6127,-68.9111,AUSPASS / IRISDMC,605.4389914642187
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=COLA&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000cmy3,09:31:40,2018-01-23,56.0039,-149.1658,7.9,Kodiak,57.7933,-152.4029,United States,9427,173.75312022636516,COLA,College Outpost Alaska,64.873599,-147.8616,AUSPASS / IRISDMC,614.3845443232966
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=TEIG&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000d3km,23:39:39,2018-02-16,16.3855,-97.9787,7.2,Ometepec,16.6801,-98.42,Mexico,30271,35.61751338964523,TEIG,Tepich Yucatan,20.2263,-88.2763,AUSPASS / IRISDMC,689.3063120637166
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=PMG&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000d7q6,17:44:44,2018-02-25,-6.0699,142.7536,7.5,Mendi,-6.1444,143.6452,Papua New Guinea,26252,61.46692005453714,PMG,Port Moresby,-9.4047,147.1597,AUSPASS / IRISDMC,379.53541610446285
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=AFI&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000h9e2,15:49:18,2018-09-06,-18.4743,179.3502,7.9,Suva,-18.133,178.4417,Fiji,175399,64.0881028404737,AFI,Afiamalu,-13.9093,-171.7773,AUSPASS / IRISDMC,667.6386126876757
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=PMSA&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000isc8,02:26:29,2018-12-11,-58.5446,-26.3856,7.1,Grytviken,-54.2806,-36.508,South Georgia And South Sandwich Islands,99,485.4522827314307,PMSA,Palmer Station,-64.7744,-64.0489,AUSPASS / IRISDMC,1285.297469490229
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=PET&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000ivfw,17:01:55,2018-12-20,55.0999,164.6993,7.3,Ust Kamchatsk,56.2135,162.435,Russia,4939,117.0732645233837,PET,Petropavlovsk,53.0233,158.6499,AUSPASS / IRISDMC,284.0369902103988
http://service.iris.edu/irisws/timeseries/1/query?net=IU&sta=DAV&loc=00&cha=BHZ&starttime=2005-01-01T00:00:00&endtime=2005-01-02T00:00:00&output=plot,us2000iyta,03:39:09,2018-12-29,5.8983,126.9209,7.0,Mati,6.9551,126.2166,Philippines,\N,87.57373439096138,DAV,Davao,7.0697,125.5791,AUSPASS / IRISDMC,122.61441826313391
